movieId,imdbId,tmdbId,title
591,114706,80350.0,Tough and Deadly (1995)
592,96895,268.0,Batman (1989)
593,102926,274.0,"Silence of the Lambs, The (1991)"
594,29583,408.0,Snow White and the Seven Dwarfs (1937)
595,101414,10020.0,Beauty and the Beast (1991)
596,32910,10895.0,Pinocchio (1940)
597,100405,114.0,Pretty Woman (1990)
598,110719,41043.0,Window to Paris (Okno v Parizh) (1994)
599,65214,576.0,"Wild Bunch, The (1969)"
600,110395,15477.0,Love and a .45 (1994)
601,111752,59146.0,"Wooden Man's Bride, The (Yan shen) (1994)"
602,109934,124472.0,"Great Day in Harlem, A (1994)"
603,112606,30528.0,"Bye Bye, Love (1995)"
604,115978,538286.0,Criminals (1996)
605,117247,7300.0,One Fine Day (1996)
606,112625,10824.0,Candyman: Farewell to the Flesh (1995)
607,106537,261246.0,Century (1993)
608,116282,275.0,Fargo (1996)
609,116552,25059.0,Homeward Bound II: Lost in San Francisco (1996)
610,82509,11827.0,Heavy Metal (1981)
611,116514,8766.0,Hellraiser: Bloodline (1996)
612,117283,23570.0,"Pallbearer, The (1996)"
613,116684,47333.0,Jane Eyre (1996)
614,110374,54850.0,Loaded (1994)
615,70506,51242.0,Bread and Chocolate (Pane e cioccolata) (1973)
616,65421,10112.0,"Aristocats, The (1970)"
617,113083,4307.0,"Flower of My Secret, The (La flor de mi secreto) (1995)"
618,118001,46029.0,Two Much (1995)
619,116165,32308.0,Ed (1996)
620,102855,88893.0,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991)
621,107471,52873.0,My Favorite Season (1993)
623,113839,123505.0,"Modern Affair, A (1995)"
625,90665,44281.0,Asfour Stah (1990)
626,117891,28121.0,"Thin Line Between Love and Hate, A (1996)"
627,113613,12520.0,"Last Supper, The (1995)"
628,117381,1592.0,Primal Fear (1996)
629,114305,166901.0,Rude (1995)
630,115837,36447.0,Carried Away (1996)
631,115509,19042.0,All Dogs Go to Heaven 2 (1996)
632,114671,38884.0,Land and Freedom (Tierra y libertad) (1995)
633,112844,47449.0,Denise Calls Up (1995)
634,114658,36259.0,Theodore Rex (1995)
635,116275,41852.0,"Family Thing, A (1996)"
636,113122,40926.0,Frisk (1995)
637,117608,9099.0,Sgt. Bilko (1996)
638,113448,2021.0,Jack and Sarah (1995)
639,116414,61752.0,Girl 6 (1996)
640,116095,10988.0,Diabolique (1996)
641,111543,11479.0,"Little Indian, Big City (Un indien dans la ville) (1994)"
642,117517,398959.0,Roula (1995)
643,117312,287305.0,Peanuts - Die Bank zahlt alles (1996)
644,116485,339428.0,Happy Weekend (1996)
645,113947,12652.0,Nelly & Monsieur Arnaud (1995)
647,115956,10684.0,Courage Under Fire (1996)
648,117060,954.0,Mission: Impossible (1996)
649,109028,68445.0,Cold Fever (Á köldum klaka) (1995)
650,117071,18989.0,Moll Flanders (1996)
651,117788,10801.0,"Superweib, Das (1996)"
652,112257,54285.0,"301, 302 (301/302) (1995)"
653,116136,8840.0,Dragonheart (1996)
654,118026,278978.0,And Nobody Weeps for Me (Und keiner weint mir nach) (1996)
655,117117,124625.0,My Mother's Courage (Mutters Courage) (1995)
656,116168,11107.0,Eddie (1996)
657,111787,16417.0,Yankee Zulu (1994)
658,112509,70934.0,Billy's Holiday (1995)
659,54189,10363.0,Purple Noon (Plein soleil) (1960)
660,115591,161070.0,August (1996)
661,116683,10539.0,James and the Giant Peach (1996)
662,116287,10543.0,Fear (1996)
663,116768,18414.0,Kids in the Hall: Brain Candy (1996)
664,116269,47502.0,Faithful (1996)
665,114787,11902.0,Underground (1995)
666,113720,27098.0,All Things Fair (Lust och fägring stor) (1995)
667,112536,25087.0,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
668,48473,5801.0,Song of the Little Road (Pather Panchali) (1955)
670,52572,896.0,"World of Apu, The (Apur Sansar) (1959)"
671,117128,3065.0,Mystery Science Theater 3000: The Movie (1996)
672,114616,318177.0,Tarantella (1995)
673,117705,2300.0,Space Jam (1996)
674,62711,8069.0,Barbarella (1968)
675,110061,288173.0,Hostile Intentions (1994)
676,140614,187851.0,They Bite (1996)
678,108181,27768.0,Some Folks Call It a Sling Blade (1993)
679,114307,221917.0,"Run of the Country, The (1995)"
680,58898,8072.0,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
681,82206,35797.0,Coup de torchon (Clean Slate) (1981)
682,111430,88030.0,Tigrero: A Film That Was Never Made (1994)
683,107727,185191.0,"Eye of Vichy, The (Oeil de Vichy, L') (1993)"
684,81759,83857.0,Windows (1980)
685,113443,33245.0,It's My Party (1996)
687,109491,124460.0,Country Life (1994)
688,114048,27281.0,Operation Dumbo Drop (1995)
690,111613,105045.0,"Promise, The (Versprechen, Das) (1995)"
691,117104,40001.0,Mrs. Winterbourne (1996)
692,117688,29621.0,Solo (1996)
693,109751,117730.0,Under the Domim Tree (Etz Hadomim Tafus) (1994)
694,117774,20762.0,"Substitute, The (1996)"
695,114736,37144.0,True Crime (1996)
696,112604,48260.0,Butterfly Kiss (1995)
697,116289,12656.0,Feeling Minnesota (1996)
698,109593,38867.0,Delta of Venus (1995)
699,103095,277270.0,To Cross the Rubicon (1991)
700,112368,25969.0,Angus (1995)
701,104046,44103.0,Daens (1992)
702,62952,753.0,Faces (1968)
703,115742,43634.0,Boys (1996)
704,117420,9103.0,"Quest, The (1996)"
705,115951,90214.0,Cosi (1996)
706,117784,29649.0,Sunset Park (1996)
707,117107,10990.0,Mulholland Falls (1996)
708,117979,8866.0,"Truth About Cats & Dogs, The (1996)"
709,95776,12233.0,Oliver & Company (1988)
710,115851,23449.0,Celtic Pride (1996)
711,116322,36355.0,Flipper (1996)
712,109374,37667.0,Captives (1994)
713,110712,90148.0,Of Love and Shadows (1994)
714,112817,922.0,Dead Man (1995)
715,113362,11876.0,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"
716,73778,52633.0,Switchblade Sisters (1975)
717,112546,62364.0,Mouth to Mouth (Boca a boca) (1995)
718,108500,11687.0,"Visitors, The (Visiteurs, Les) (1993)"
719,117108,9304.0,Multiplicity (1996)
720,118114,503475.0,Wallace & Gromit: The Best of Aardman Animation (1996)
721,114103,,Halfmoon (Paul Bowles - Halbmond) (1995)
722,113270,73183.0,"Haunted World of Edward D. Wood Jr., The (1996)"
723,92123,123067.0,Two Friends (1986)
724,115963,9100.0,"Craft, The (1996)"
725,116448,20759.0,"Great White Hype, The (1996)"
726,116827,46063.0,Last Dance (1996)
727,114894,365371.0,War Stories (1995)
728,112701,32513.0,Cold Comfort Farm (1995)
729,113429,40651.0,"Institute Benjamenta, or This Dream People Call Human Life (1995)"
730,125877,,Low Life (1994)
731,116508,36915.0,Heaven's Prisoners (1996)
732,117260,40507.0,Original Gangstas (1996)
733,117500,9802.0,"Rock, The (1996)"
734,116405,25697.0,Getting Away With Murder (1996)
735,109592,21588.0,Cemetery Man (Dellamorte Dellamore) (1994)
736,117998,664.0,Twister (1996)
737,115624,11867.0,Barb Wire (1996)
738,113145,47119.0,"Garçu, Le (1995)"
739,116559,314352.0,Honey Moon (Honigmond) (1996)
741,113568,9323.0,Ghost in the Shell (Kôkaku kidôtai) (1995)
742,117894,10280.0,Thinner (1996)
743,117723,10535.0,Spy Hard (1996)
744,112586,124613.0,Brothers in Trouble (1995)
745,112691,532.0,Wallace & Gromit: A Close Shave (1995)
746,40366,26744.0,Force of Evil (1948)
747,117768,16299.0,"Stupids, The (1996)"
748,115571,10547.0,"Arrival, The (1996)"
749,31612,245268.0,"Man from Down Under, The (1943)"
750,57012,935.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
751,103926,55613.0,Careful (1992)
752,105737,215107.0,Vermont Is For Lovers (1992)
753,113849,41007.0,"Month by the Lake, A (1995)"
754,113188,35645.0,Gold Diggers: The Secret of Bear Mountain (1995)
755,42644,110465.0,Kim (1950)
756,109381,255546.0,Carmen Miranda: Bananas Is My Business (1994)
757,109688,40751.0,Ashes of Time (Dung che sai duk) (1994)
758,104606,275096.0,"Jar, The (Khomreh) (1992)"
759,110480,85778.0,Maya Lin: A Strong Clear Vision (1994)
760,108211,11101.0,Stalingrad (1993)
761,117331,9826.0,"Phantom, The (1996)"
762,117765,9879.0,Striptease (1996)
763,116833,63564.0,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)"
764,113280,22621.0,Heavy (1995)
765,116669,7095.0,Jack (1996)
766,116594,26890.0,I Shot Andy Warhol (1996)
767,113211,46732.0,"Grass Harp, The (1995)"
768,114494,124633.0,Someone Else's America (1995)
769,116992,581579.0,Marlene Dietrich: Shadow and Light (1996)
770,38426,,Costa Brava (1946)
771,94265,202425.0,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)"
772,105201,196940.0,Quartier Mozart (1992)
773,70820,77771.0,Touki Bouki (1973)
774,84898,181083.0,Wend Kuuni (a.k.a. God's Gift) (1982)
775,63715,41225.0,Spirits of the Dead (1968)
776,109191,188589.0,Babyfever (1994)
777,114122,87190.0,Pharaoh's Army (1995)
778,117951,627.0,Trainspotting (1996)
779,118523,32872.0,'Til There Was You (1997)
780,116629,602.0,Independence Day (a.k.a. ID4) (1996)
781,117737,14553.0,Stealing Beauty (1996)
782,116277,9566.0,"Fan, The (1996)"
783,116583,10545.0,"Hunchback of Notre Dame, The (1996)"
784,115798,9894.0,"Cable Guy, The (1996)"
785,116778,11543.0,Kingpin (1996)
786,116213,9268.0,Eraser (1996)
787,113147,52059.0,"Gate of Heavenly Peace, The (1995)"
788,117218,9327.0,"Nutty Professor, The (1996)"
789,100990,123763.0,"I, the Worst of All (Yo, la peor de todas) (1990)"
790,111546,81949.0,"Unforgettable Summer, An (Un été inoubliable) (1994)"
791,113610,,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"
792,93199,42005.0,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)"
793,106810,124306.0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)
794,111180,183955.0,Midnight Dancers (Sibak) (1994)
795,111237,44535.0,Somebody to Love (1994)
796,72362,44495.0,"Very Natural Thing, A (1974)"
797,103207,78285.0,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"
798,116040,11228.0,Daylight (1996)
799,116365,10779.0,"Frighteners, The (1996)"
800,116905,26748.0,Lone Star (1996)
801,116493,38223.0,Harriet the Spy (1996)
802,117333,9294.0,Phenomenon (1996)
803,118113,49963.0,Walking and Talking (1996)
804,117628,11363.0,She's the One (1996)
805,117913,1645.0,"Time to Kill, A (1996)"
806,115530,31546.0,American Buffalo (1996)
807,114266,77056.0,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)"
808,115493,36344.0,Alaska (1996)
809,116320,18550.0,Fled (1996)
810,116756,11511.0,Kazaam (1996)
812,109356,172198.0,Magic Hunter (Büvös vadász) (1994)
813,116823,34170.0,Larger Than Life (1996)
814,112568,281085.0,"Boy Called Hate, A (1995)"
815,114170,109478.0,Power 98 (1996)
816,117999,124645.0,Two Deaths (1995)
818,118073,12606.0,"Very Brady Sequel, A (1996)"
819,108220,69895.0,Stefano Quantestorie (1993)
820,49521,35206.0,"Death in the Garden (Mort en ce jardin, La) (1956)"
821,112746,525936.0,"Crude Oasis, The (1995)"
822,104403,151489.0,Hedd Wyn (1992)
823,61495,4837.0,"Collector, The (La collectionneuse) (1967)"
824,110246,12632.0,Kaspar Hauser (1993)
825,116164,9098.0,Regular Guys (Echte Kerle) (1996)
826,112865,282919.0,Women Robbers (Diebinnen) (1995)
827,112716,124614.0,"Convent, The (O Convento) (1995)"
828,115472,18975.0,"Adventures of Pinocchio, The (1996)"
829,116707,11962.0,Joe's Apartment (1996)
830,116313,2925.0,"First Wives Club, The (1996)"
831,114550,28628.0,Stonewall (1995)
832,117438,3595.0,Ransom (1996)
833,116531,9308.0,High School High (1996)
834,117332,92381.0,Phat Beach (1996)
835,116353,18555.0,Foxfire (1996)
836,115857,12123.0,Chain Reaction (1996)
837,117008,10830.0,Matilda (1996)
838,116191,3573.0,Emma (1996)
839,115986,10546.0,"Crow: City of Angels, The (1996)"
840,116571,18862.0,House Arrest (1996)
841,53459,31417.0,"Eyes Without a Face (Yeux sans visage, Les) (1959)"
842,117826,9431.0,Tales from the Crypt Presents: Bordello of Blood (1996)
843,113695,124619.0,Lotto Land (1995)
844,108227,297645.0,"Story of Xinghua, The (Xinghua san yue tian) (1994)"
845,111424,48144.0,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)"
846,113080,46986.0,Flirt (1995)
847,115680,144982.0,"Big Squeeze, The (1996)"
848,117718,47907.0,"Spitfire Grill, The (1996)"
849,116225,10061.0,Escape from L.A. (1996)
850,112767,36266.0,Cyclo (Xich lo) (1995)
851,115632,549.0,Basquiat (1996)
852,117918,10478.0,Tin Cup (1996)
853,104109,66634.0,Dingo (1991)
854,51980,116690.0,"Ballad of Narayama, The (Narayama Bushiko) (1958)"
855,100840,213917.0,Every Other Weekend (Un week-end sur deux) (1990)
856,107575,145925.0,Mille bolle blu (1993)
857,42054,100914.0,Crows and Sparrows (Wuya yu maque) (1949)
858,68646,238.0,"Godfather, The (1972)"
859,116536,484245.0,"Hippie Revolution, The (1996)"
860,109255,159.0,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)"
861,104558,11134.0,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
862,116985,88224.0,Manny & Lo (1996)
864,114936,132641.0,"Wife, The (1995)"
865,114474,42758.0,Small Faces (1996)
866,115736,9303.0,Bound (1996)
867,115836,23945.0,Carpool (1996)
868,101692,37820.0,Death in Brunswick (1991)
869,116745,22479.0,Kansas City (1996)
870,119214,9054.0,Gone Fishin' (1997)
871,116934,241058.0,Lover's Knot (1996)
872,109066,11985.0,Vive L'Amour (Ai qing wan sui) (1994)
873,75169,10232.0,Shadow of Angels (Schatten der Engel) (1976)
874,113542,59569.0,Killer: A Journal of Murder (1995)
875,110693,410921.0,Nothing to Lose (1994)
876,106544,38955.0,Supercop 2 (Project S) (Chao ji ji hua) (1993)
877,116418,110513.0,Girls Town (1996)
878,112607,114089.0,Bye-Bye (1995)
879,120004,11015.0,"Relic, The (1997)"
880,116654,9306.0,"Island of Dr. Moreau, The (1996)"
881,116311,12559.0,First Kid (1996)
882,117965,58770.0,"Trigger Effect, The (1996)"
884,114592,124851.0,Sweet Nothing (1996)
885,115725,3587.0,Bogus (1996)
886,115783,10723.0,Bulletproof (1996)
887,120271,56077.0,Talk of Angels (1998)
889,109001,101230.0,1-900 (06) (1994)
890,94822,253632.0,Baton Rouge (Bâton rouge) (1988)
891,113253,10987.0,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
892,117991,44705.0,Twelfth Night (1996)
893,117093,20318.0,Mother Night (1996)
894,24252,43596.0,Liebelei (1933)
895,105729,79782.0,Venice/Venice (1992)
896,111019,26933.0,Wild Reeds (Les roseaux sauvages) (1994)
897,35896,27854.0,For Whom the Bell Tolls (1943)
898,32904,981.0,"Philadelphia Story, The (1940)"
899,45152,872.0,Singin' in the Rain (1952)
900,43278,2769.0,"American in Paris, An (1951)"
901,50419,13320.0,Funny Face (1957)
902,54698,164.0,Breakfast at Tiffany's (1961)
903,52357,426.0,Vertigo (1958)
904,47396,567.0,Rear Window (1954)
905,25316,3078.0,It Happened One Night (1934)
906,36855,13528.0,Gaslight (1944)
907,25164,28288.0,"Gay Divorcee, The (1934)"
908,53125,213.0,North by Northwest (1959)
909,53604,284.0,"Apartment, The (1960)"
910,53291,239.0,Some Like It Hot (1959)
911,56923,4808.0,Charade (1963)
912,34583,289.0,Casablanca (1942)
913,33870,963.0,"Maltese Falcon, The (1941)"
914,58385,11113.0,My Fair Lady (1964)
915,47437,6620.0,Sabrina (1954)
916,46250,804.0,Roman Holiday (1953)
917,31580,26531.0,"Little Princess, The (1939)"
918,37059,909.0,Meet Me in St. Louis (1944)
919,32138,630.0,"Wizard of Oz, The (1939)"
920,31381,770.0,Gone with the Wind (1939)
921,84370,31044.0,My Favorite Year (1982)
922,43014,599.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
923,33467,15.0,Citizen Kane (1941)
924,62622,62.0,2001: A Space Odyssey (1968)
925,39428,121357.0,Golden Earrings (1947)
926,42192,705.0,All About Eve (1950)
927,32143,22490.0,"Women, The (1939)"
928,32976,223.0,Rebecca (1940)
929,32484,25670.0,Foreign Correspondent (1940)
930,38787,303.0,Notorious (1946)
931,38109,4174.0,Spellbound (1945)
932,50105,8356.0,"Affair to Remember, An (1957)"
933,48728,381.0,To Catch a Thief (1955)
934,42451,20758.0,Father of the Bride (1950)
935,45537,29376.0,"Band Wagon, The (1953)"
936,31725,1859.0,Ninotchka (1939)
937,50658,18299.0,Love in the Afternoon (1957)
938,51658,17281.0,Gigi (1958)
939,52126,64382.0,"Reluctant Debutante, The (1958)"
940,29843,10907.0,"Adventures of Robin Hood, The (1938)"
941,32762,32093.0,"Mark of Zorro, The (1940)"
942,37008,1939.0,Laura (1944)
943,39420,22292.0,"Ghost and Mrs. Muir, The (1947)"
944,29162,3598.0,Lost Horizon (1937)
945,27125,3080.0,Top Hat (1935)
946,35446,198.0,To Be or Not to Be (1942)
947,28010,13562.0,My Man Godfrey (1936)
948,49261,1712.0,Giant (1956)
949,48028,220.0,East of Eden (1955)
950,25878,3529.0,"Thin Man, The (1934)"
951,32599,3085.0,His Girl Friday (1940)
952,48960,2897.0,Around the World in 80 Days (1956)
953,38650,1585.0,It's a Wonderful Life (1946)
954,31679,3083.0,Mr. Smith Goes to Washington (1939)
955,29947,900.0,Bringing Up Baby (1938)
956,34012,43795.0,Penny Serenade (1941)
957,17350,85638.0,"Scarlet Letter, The (1926)"
958,36094,50001.0,Lady of Burlesque (1943)
959,25586,43905.0,Of Human Bondage (1934)
960,38300,22688.0,Angel on My Shoulder (1946)
961,27893,23114.0,Little Lord Fauntleroy (1936)
962,32022,26378.0,They Made Me a Criminal (1939)
963,41509,40206.0,"Inspector General, The (1949)"
964,39152,22356.0,Angel and the Badman (1947)
965,26029,260.0,"39 Steps, The (1935)"
966,38235,43488.0,A Walk in the Sun (1945)
967,36241,22613.0,"Outlaw, The (1943)"
968,63350,10331.0,Night of the Living Dead (1968)
969,43265,488.0,"African Queen, The (1951)"
970,46414,22733.0,Beat the Devil (1953)
971,51459,261.0,Cat on a Hot Tin Roof (1958)
972,47162,57575.0,"Last Time I Saw Paris, The (1954)"
973,33891,32574.0,Meet John Doe (1941)
974,29855,22657.0,Algiers (1938)
975,29588,76464.0,Something to Sing About (1937)
976,22879,22649.0,"Farewell to Arms, A (1932)"
977,27980,176841.0,Moonlight Murder (1936)
979,114007,125587.0,Nothing Personal (1995)
980,93229,39448.0,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)"
981,118927,52855.0,Dangerous Ground (1997)
982,48491,39940.0,Picnic (1955)
983,113730,172868.0,Madagascar Skin (1995)
984,117357,85328.0,"Pompatus of Love, The (1996)"
985,117669,124632.0,Small Wonders (1995)
986,116329,11076.0,Fly Away Home (1996)
987,118742,63945.0,Bliss (1997)
988,116442,58985.0,Grace of My Heart (1996)
989,114354,890.0,Brother of Sleep (Schlafes Bruder) (1995)
990,117011,10861.0,Maximum Risk (1996)
991,117039,1770.0,Michael Collins (1996)
992,117473,44465.0,"Rich Man's Wife, The (1996)"
993,116635,2033.0,Infinity (1996)
994,115678,18203.0,Big Night (1996)
996,116830,9333.0,Last Man Standing (1996)
997,115847,47260.0,Caught (1996)
998,117603,9400.0,Set It Off (1996)
999,115438,9401.0,2 Days in the Valley (1996)
1000,115994,12241.0,Curdled (1996)
1001,83587,25739.0,"Associate, The (Associé, L') (1979)"
1002,116167,161806.0,Ed's Next Move (1996)
1003,116259,11306.0,Extreme Measures (1996)
1004,116421,9625.0,"Glimmer Man, The (1996)"
1005,116000,10680.0,D3: The Mighty Ducks (1996)
1006,115862,6346.0,"Chamber, The (1996)"
1007,72653,18660.0,"Apple Dumpling Gang, The (1975)"
1008,47977,35115.0,"Davy Crockett, King of the Wild Frontier (1955)"
1009,72951,14821.0,Escape to Witch Mountain (1975)
1010,64603,14136.0,"Love Bug, The (1969)"
1011,71607,10869.0,Herbie Rides Again (1974)
1012,50798,22660.0,Old Yeller (1957)
1013,55277,19186.0,"Parent Trap, The (1961)"
1014,54195,31102.0,Pollyanna (1960)
1015,107131,6878.0,Homeward Bound: The Incredible Journey (1993)
1016,53271,15944.0,"Shaggy Dog, The (1959)"
1017,54357,18444.0,Swiss Family Robinson (1960)
1018,59793,20723.0,That Darn Cat! (1965)
1019,46672,173.0,"20,000 Leagues Under the Sea (1954)"
1020,106611,864.0,Cool Runnings (1993)
1021,109127,24795.0,Angels in the Outfield (1994)
